"x","y","phy_con"
-44.250139432,-20.250139168,"A"
-43.750139434,-20.250139168,"A"
-43.250139436,-20.250139168,"A"
-42.750139438,-20.250139168,"A"
-42.25013944,-20.250139168,"A"
-41.750139442,-20.250139168,"A"
-41.250139444,-20.250139168,"A"
-40.750139446,-20.250139168,"B"
-40.250139448,-20.250139168,"B"
-56.750139382,-20.750139166,"B"
-55.250139388,-20.750139166,"B"
-54.75013939,-20.750139166,"B"
-54.250139392,-20.750139166,"C"
-53.750139394,-20.750139166,"A"
-53.250139396,-20.750139166,"B"
-52.750139398,-20.750139166,"B"
-52.2501394,-20.750139166,"B"
-51.750139402,-20.750139166,"B"
-51.250139404,-20.750139166,"A"
-50.750139406,-20.750139166,"A"
-50.250139408,-20.750139166,"A"
-49.75013941,-20.750139166,"A"
-49.250139412,-20.750139166,"A"
-48.750139414,-20.750139166,"A"
-48.250139416,-20.750139166,"A"
-47.750139418,-20.750139166,"B"
-47.25013942,-20.750139166,"A"
-46.750139422,-20.750139166,"A"
-46.250139424,-20.750139166,"A"
-45.750139426,-20.750139166,"A"
-45.250139428,-20.750139166,"A"
-44.75013943,-20.750139166,"A"
-44.250139432,-20.750139166,"A"
-43.750139434,-20.750139166,"A"
-43.250139436,-20.750139166,"A"
-42.750139438,-20.750139166,"A"
-42.25013944,-20.750139166,"A"
-41.750139442,-20.750139166,"A"
-41.250139444,-20.750139166,"A"
-40.750139446,-20.750139166,"B"
-40.250139448,-20.750139166,"B"
-55.250139388,-21.250139164,"B"
-54.75013939,-21.250139164,"B"
-54.250139392,-21.250139164,"A"
-53.750139394,-21.250139164,"B"
-53.250139396,-21.250139164,"B"
-52.750139398,-21.250139164,"B"
-52.2501394,-21.250139164,"B"
-51.750139402,-21.250139164,"A"
-51.250139404,-21.250139164,"A"
-50.750139406,-21.250139164,"A"
-50.250139408,-21.250139164,"A"
-49.75013941,-21.250139164,"A"
-49.250139412,-21.250139164,"A"
-48.750139414,-21.250139164,"A"
-48.250139416,-21.250139164,"B"
-47.750139418,-21.250139164,"B"
-47.25013942,-21.250139164,"A"
-46.750139422,-21.250139164,"A"
-46.250139424,-21.250139164,"A"
-45.750139426,-21.250139164,"A"
-45.250139428,-21.250139164,"A"
-44.75013943,-21.250139164,"A"
-44.250139432,-21.250139164,"A"
-43.750139434,-21.250139164,"A"
-43.250139436,-21.250139164,"B"
-42.750139438,-21.250139164,"B"
-42.25013944,-21.250139164,"A"
-41.750139442,-21.250139164,"B"
-41.250139444,-21.250139164,"B"
-40.750139446,-21.250139164,"B"
-55.750139386,-21.750139162,"A"
-55.250139388,-21.750139162,"B"
-54.75013939,-21.750139162,"A"
-54.250139392,-21.750139162,"A"
-53.750139394,-21.750139162,"B"
-53.250139396,-21.750139162,"B"
-52.750139398,-21.750139162,"B"
-52.2501394,-21.750139162,"B"
-51.750139402,-21.750139162,"B"
-51.250139404,-21.750139162,"B"
-50.750139406,-21.750139162,"B"
-50.250139408,-21.750139162,"A"
-49.75013941,-21.750139162,"A"
-49.250139412,-21.750139162,"A"
-48.750139414,-21.750139162,"A"
-48.250139416,-21.750139162,"B"
-47.750139418,-21.750139162,"B"
-47.25013942,-21.750139162,"B"
-46.750139422,-21.750139162,"A"
-46.250139424,-21.750139162,"A"
-45.750139426,-21.750139162,"A"
-45.250139428,-21.750139162,"A"
-44.75013943,-21.750139162,"A"
-44.250139432,-21.750139162,"A"
-43.750139434,-21.750139162,"A"
-43.250139436,-21.750139162,"B"
-42.750139438,-21.750139162,"B"
-42.25013944,-21.750139162,"A"
-41.750139442,-21.750139162,"A"
-41.250139444,-21.750139162,"A"
-40.750139446,-21.750139162,"A"
-52.750139398,-22.25013916,"A"
-52.2501394,-22.25013916,"B"
-51.750139402,-22.25013916,"B"
-51.250139404,-22.25013916,"B"
-50.750139406,-22.25013916,"B"
-50.250139408,-22.25013916,"B"
-49.75013941,-22.25013916,"B"
-49.250139412,-22.25013916,"B"
-48.750139414,-22.25013916,"B"
-48.250139416,-22.25013916,"B"
-47.750139418,-22.25013916,"A"
-47.25013942,-22.25013916,"B"
-46.750139422,-22.25013916,"A"
-46.250139424,-22.25013916,"A"
-45.750139426,-22.25013916,"A"
-45.250139428,-22.25013916,"A"
-44.75013943,-22.25013916,"A"
-44.250139432,-22.25013916,"A"
-43.750139434,-22.25013916,"B"
-43.250139436,-22.25013916,"A"
-42.750139438,-22.25013916,"A"
-42.25013944,-22.25013916,"B"
-41.750139442,-22.25013916,"B"
-41.250139444,-22.25013916,"B"
-52.750139398,-22.750139158,"A"
-52.2501394,-22.750139158,"B"
-51.750139402,-22.750139158,"B"
-51.250139404,-22.750139158,"B"
-50.750139406,-22.750139158,"B"
-50.250139408,-22.750139158,"B"
-49.75013941,-22.750139158,"B"
-49.250139412,-22.750139158,"B"
-48.750139414,-22.750139158,"B"
-48.250139416,-22.750139158,"B"
-47.750139418,-22.750139158,"A"
-47.25013942,-22.750139158,"A"
-46.750139422,-22.750139158,"A"
-46.250139424,-22.750139158,"A"
-45.750139426,-22.750139158,"A"
-45.250139428,-22.750139158,"A"
-44.75013943,-22.750139158,"A"
-44.250139432,-22.750139158,"A"
-43.750139434,-22.750139158,"B"
-43.250139436,-22.750139158,"B"
-42.750139438,-22.750139158,"B"
-42.25013944,-22.750139158,"B"
-41.750139442,-22.750139158,"B"
-52.750139398,-23.250139156,"A"
-52.2501394,-23.250139156,"A"
-51.750139402,-23.250139156,"A"
-51.250139404,-23.250139156,"A"
-50.750139406,-23.250139156,"A"
-50.250139408,-23.250139156,"B"
-49.75013941,-23.250139156,"B"
-49.250139412,-23.250139156,"B"
-48.750139414,-23.250139156,"B"
-48.250139416,-23.250139156,"B"
-47.750139418,-23.250139156,"A"
-47.25013942,-23.250139156,"A"
-46.750139422,-23.250139156,"A"
-46.250139424,-23.250139156,"A"
-45.750139426,-23.250139156,"A"
-45.250139428,-23.250139156,"A"
-44.75013943,-23.250139156,"A"
-44.250139432,-23.250139156,"B"
-43.750139434,-23.250139156,"B"
-43.250139436,-23.250139156,"A"
-53.250139396,-23.750139154,"A"
-52.750139398,-23.750139154,"A"
-52.2501394,-23.750139154,"A"
-51.250139404,-23.750139154,"A"
-50.750139406,-23.750139154,"A"
-50.250139408,-23.750139154,"A"
-49.75013941,-23.750139154,"A"
-49.250139412,-23.750139154,"A"
-48.750139414,-23.750139154,"A"
-48.250139416,-23.750139154,"A"
-47.750139418,-23.750139154,"A"
-47.25013942,-23.750139154,"A"
-46.750139422,-23.750139154,"A"
-46.250139424,-23.750139154,"A"
-45.750139426,-23.750139154,"A"
-45.250139428,-23.750139154,"B"
-53.750139394,-24.250139152,"A"
-53.250139396,-24.250139152,"A"
-52.750139398,-24.250139152,"A"
-52.2501394,-24.250139152,"A"
-51.750139402,-24.250139152,"A"
-51.250139404,-24.250139152,"A"
-50.750139406,-24.250139152,"A"
-50.250139408,-24.250139152,"A"
-49.75013941,-24.250139152,"A"
-49.250139412,-24.250139152,"A"
-48.750139414,-24.250139152,"A"
-48.250139416,-24.250139152,"A"
-47.750139418,-24.250139152,"B"
-47.25013942,-24.250139152,"B"
-46.750139422,-24.250139152,"B"
-46.250139424,-24.250139152,"B"
-53.750139394,-24.75013915,"A"
-53.250139396,-24.75013915,"A"
-52.750139398,-24.75013915,"B"
-52.2501394,-24.75013915,"A"
-51.750139402,-24.75013915,"A"
-51.250139404,-24.75013915,"A"
-50.750139406,-24.75013915,"A"
-50.250139408,-24.75013915,"A"
-49.75013941,-24.75013915,"A"
-49.250139412,-24.75013915,"A"
-48.750139414,-24.75013915,"B"
-48.250139416,-24.75013915,"B"
-47.750139418,-24.75013915,"B"
-47.25013942,-24.75013915,"B"
-54.75013939,-25.250139148,"A"
-53.750139394,-25.250139148,"A"
-53.250139396,-25.250139148,"A"
-52.750139398,-25.250139148,"A"
-52.2501394,-25.250139148,"B"
-51.750139402,-25.250139148,"A"
-51.250139404,-25.250139148,"A"
-50.750139406,-25.250139148,"A"
-50.250139408,-25.250139148,"A"
-49.75013941,-25.250139148,"A"
-49.250139412,-25.250139148,"A"
-48.750139414,-25.250139148,"B"
-48.250139416,-25.250139148,"B"
-47.750139418,-25.250139148,"B"
-54.75013939,-25.750139146,"A"
-54.250139392,-25.750139146,"A"
-53.750139394,-25.750139146,"B"
-53.250139396,-25.750139146,"B"
-52.750139398,-25.750139146,"B"
-52.2501394,-25.750139146,"A"
-51.750139402,-25.750139146,"A"
-51.250139404,-25.750139146,"A"
-50.750139406,-25.750139146,"A"
-50.250139408,-25.750139146,"A"
-49.75013941,-25.750139146,"A"
-49.250139412,-25.750139146,"B"
-48.750139414,-25.750139146,"B"
-48.250139416,-25.750139146,"B"
-54.75013939,-26.250139144,"A"
-54.250139392,-26.250139144,"A"
-53.750139394,-26.250139144,"A"
-53.250139396,-26.250139144,"A"
-52.750139398,-26.250139144,"A"
-52.2501394,-26.250139144,"A"
-51.750139402,-26.250139144,"A"
-51.250139404,-26.250139144,"A"
-50.750139406,-26.250139144,"A"
-50.250139408,-26.250139144,"A"
-49.75013941,-26.250139144,"A"
-49.250139412,-26.250139144,"A"
-48.750139414,-26.250139144,"B"
-54.250139392,-26.750139142,"B"
-53.750139394,-26.750139142,"B"
-53.250139396,-26.750139142,"A"
-52.750139398,-26.750139142,"A"
-52.2501394,-26.750139142,"A"
-51.750139402,-26.750139142,"A"
-51.250139404,-26.750139142,"A"
-50.750139406,-26.750139142,"A"
-50.250139408,-26.750139142,"A"
-49.75013941,-26.750139142,"A"
-49.250139412,-26.750139142,"A"
-48.750139414,-26.750139142,"B"
-53.750139394,-27.25013914,"A"
-53.250139396,-27.25013914,"A"
-52.750139398,-27.25013914,"A"
-52.2501394,-27.25013914,"A"
-51.750139402,-27.25013914,"A"
-51.250139404,-27.25013914,"A"
-50.750139406,-27.25013914,"A"
-49.75013941,-27.25013914,"A"
-49.250139412,-27.25013914,"A"
-48.750139414,-27.25013914,"A"
-48.250139416,-27.25013914,"A"
-53.250139396,-27.750139138,"B"
-52.750139398,-27.750139138,"B"
-51.750139402,-27.750139138,"B"
-51.250139404,-27.750139138,"A"
-49.250139412,-27.750139138,"A"
-48.750139414,-27.750139138,"A"
-48.250139416,-27.750139138,"A"
-52.750139398,-28.250139136,"B"
-49.75013941,-28.250139136,"A"
-49.250139412,-28.250139136,"A"
-48.750139414,-28.250139136,"A"
-54.75013939,-28.750139134,"A"
-49.75013941,-28.750139134,"A"
-49.250139412,-28.750139134,"A"
-48.750139414,-28.750139134,"A"
-50.250139408,-29.250139132,"A"
-49.75013941,-29.250139132,"A"
-49.250139412,-29.250139132,"A"
-50.250139408,-29.75013913,"A"
-49.75013941,-29.75013913,"A"
-50.250139408,-30.250139128,"A"
-42.25013944,-7.750139218,"B"
-41.750139442,-7.750139218,"B"
-41.250139444,-7.750139218,"B"
-43.250139436,-8.250139216,"B"
-42.750139438,-8.250139216,"B"
-42.25013944,-8.250139216,"B"
-41.750139442,-8.250139216,"B"
-42.25013944,-8.750139214,"B"
-41.750139442,-8.750139214,"B"
-44.250139432,-9.250139212,"A"
-42.750139438,-9.250139212,"B"
-39.75013945,-9.250139212,"C"
-39.250139452,-9.250139212,"A"
-44.75013943,-9.75013921,"A"
-43.250139436,-9.75013921,"A"
-42.750139438,-9.75013921,"A"
-44.75013943,-10.250139208,"A"
-44.250139432,-10.250139208,"A"
-44.250139432,-11.250139204,"A"
-43.250139436,-11.250139204,"A"
-44.250139432,-11.750139202,"A"
-43.250139436,-11.750139202,"A"
-51.750139402,-23.750139154,"A"
-55.250139388,-24.250139152,"A"
-50.250139408,-27.25013914,"A"
-49.75013941,-27.750139138,"A"
-51.250139404,-28.750139134,"A"
-50.750139406,-28.750139134,"A"
-50.250139408,-28.750139134,"A"
-38.750139454,-3.750139234,"C"
-38.250139456,-3.750139234,"D"
-38.750139454,-4.250139232,"C"
-38.250139456,-4.250139232,"D"
-35.250139468,-5.750139226,"C"
-35.250139468,-6.250139224,"C"
-34.75013947,-6.250139224,"C"
-35.250139468,-6.750139222,"C"
-34.75013947,-6.750139222,"C"
-34.75013947,-7.25013922,"B"
-63.250139356,10.24986071,"C"
-61.750139362,9.749860712,"C"
-78.250139296,9.249860714,"C"
-77.750139298,9.249860714,"D"
-61.250139364,9.249860714,"C"
-60.750139366,9.249860714,"D"
-78.750139294,8.749860716,"D"
-78.250139296,8.749860716,"D"
-77.750139298,8.749860716,"D"
-77.2501393,8.749860716,"D"
-71.250139324,8.749860716,"D"
-61.250139364,8.749860716,"D"
-60.250139368,8.749860716,"D"
-78.250139296,8.249860718,"D"
-77.750139298,8.249860718,"D"
-77.2501393,8.249860718,"D"
-77.750139298,7.74986072,"D"
-77.2501393,7.74986072,"C"
-76.250139304,7.74986072,"D"
-75.750139306,7.74986072,"D"
-75.250139308,7.74986072,"D"
-77.750139298,7.249860722,"D"
-77.2501393,7.249860722,"C"
-74.75013931,7.249860722,"D"
-73.750139314,7.249860722,"D"
-71.750139322,7.249860722,"D"
-77.750139298,6.749860724,"D"
-77.2501393,6.749860724,"D"
-74.250139312,6.749860724,"C"
-72.25013932,6.749860724,"D"
-77.2501393,6.249860726,"D"
-77.2501393,5.749860728,"D"
-75.750139306,4.749860732,"D"
-67.750139338,4.749860732,"C"
-51.750139402,4.749860732,"C"
-68.250139336,4.249860734,"E"
-67.750139338,4.249860734,"C"
-66.250139344,4.249860734,"E"
-51.250139404,4.249860734,"E"
-75.750139306,3.749860736,"D"
-75.250139308,3.749860736,"C"
-74.75013931,3.749860736,"C"
-74.250139312,3.749860736,"C"
-68.250139336,3.749860736,"C"
-67.25013934,3.749860736,"E"
-66.250139344,3.749860736,"C"
-75.750139306,3.249860738,"D"
-75.250139308,3.249860738,"C"
-74.75013931,3.249860738,"C"
-74.250139312,3.249860738,"C"
-73.750139314,3.249860738,"C"
-73.250139316,3.249860738,"E"
-68.750139334,3.249860738,"C"
-68.250139336,3.249860738,"E"
-66.750139342,3.249860738,"C"
-66.250139344,3.249860738,"C"
-75.750139306,2.74986074,"D"
-75.250139308,2.74986074,"C"
-74.75013931,2.74986074,"D"
-74.250139312,2.74986074,"C"
-73.750139314,2.74986074,"C"
-73.250139316,2.74986074,"C"
-72.750139318,2.74986074,"C"
-68.750139334,2.74986074,"E"
-68.250139336,2.74986074,"E"
-77.2501393,2.249860742,"D"
-76.250139304,2.249860742,"D"
-75.750139306,2.249860742,"D"
-75.250139308,2.249860742,"C"
-74.75013931,2.249860742,"C"
-74.250139312,2.249860742,"C"
-73.750139314,2.249860742,"C"
-73.250139316,2.249860742,"C"
-68.750139334,2.249860742,"C"
-77.750139298,1.749860744,"C"
-77.2501393,1.749860744,"D"
-76.250139304,1.749860744,"D"
-75.750139306,1.749860744,"D"
-75.250139308,1.749860744,"D"
-74.75013931,1.749860744,"C"
-74.250139312,1.749860744,"C"
-73.750139314,1.749860744,"C"
-73.250139316,1.749860744,"C"
-69.75013933,1.749860744,"D"
-49.75013941,1.749860744,"C"
-78.750139294,1.249860746,"D"
-76.750139302,1.249860746,"D"
-76.250139304,1.249860746,"D"
-75.750139306,1.249860746,"D"
-75.250139308,1.249860746,"D"
-74.75013931,1.249860746,"D"
-74.250139312,1.249860746,"C"
-73.750139314,1.249860746,"C"
-69.75013933,1.249860746,"D"
-49.75013941,1.249860746,"C"
-78.250139296,0.749860747999996,"C"
-77.2501393,0.749860747999996,"D"
-76.750139302,0.749860747999996,"C"
-76.250139304,0.749860747999996,"D"
-75.750139306,0.749860747999996,"D"
-75.250139308,0.749860747999996,"C"
-74.75013931,0.749860747999996,"D"
-74.250139312,0.749860747999996,"D"
-73.750139314,0.749860747999996,"D"
-70.250139328,0.749860747999996,"C"
-49.75013941,0.749860747999996,"C"
-79.75013929,0.249860749999996,"D"
-79.250139292,0.249860749999996,"D"
-78.750139294,0.249860749999996,"C"
-77.750139298,0.249860749999996,"C"
-77.2501393,0.249860749999996,"C"
-76.750139302,0.249860749999996,"C"
-76.250139304,0.249860749999996,"C"
-75.750139306,0.249860749999996,"D"
-75.250139308,0.249860749999996,"D"
-74.75013931,0.249860749999996,"D"
-74.250139312,0.249860749999996,"D"
-73.750139314,0.249860749999996,"D"
-80.250139288,-0.250139248000004,"C"
-79.75013929,-0.250139248000004,"D"
-79.250139292,-0.250139248000004,"D"
-78.750139294,-0.250139248000004,"C"
-77.750139298,-0.250139248000004,"C"
-77.2501393,-0.250139248000004,"D"
-76.750139302,-0.250139248000004,"D"
-76.250139304,-0.250139248000004,"C"
-75.750139306,-0.250139248000004,"C"
-75.250139308,-0.250139248000004,"C"
-74.75013931,-0.250139248000004,"C"
-74.250139312,-0.250139248000004,"D"
-73.750139314,-0.250139248000004,"D"
-79.75013929,-0.750139246000003,"C"
-79.250139292,-0.750139246000003,"C"
-78.250139296,-0.750139246000003,"C"
-77.750139298,-0.750139246000003,"C"
-76.250139304,-0.750139246000003,"D"
-75.750139306,-0.750139246000003,"D"
-75.250139308,-0.750139246000003,"C"
-74.75013931,-0.750139246000003,"C"
-74.250139312,-0.750139246000003,"D"
-73.750139314,-0.750139246000003,"D"
-46.250139424,-0.750139246000003,"C"
-79.250139292,-1.250139244,"C"
-78.250139296,-1.250139244,"C"
-76.750139302,-1.250139244,"D"
-76.250139304,-1.250139244,"C"
-75.750139306,-1.250139244,"D"
-75.250139308,-1.250139244,"C"
-74.75013931,-1.250139244,"D"
-74.250139312,-1.250139244,"D"
-73.750139314,-1.250139244,"D"
-59.250139372,-1.250139244,"C"
-45.250139428,-1.250139244,"C"
-44.75013943,-1.250139244,"C"
-79.250139292,-1.750139242,"C"
-78.250139296,-1.750139242,"D"
-76.250139304,-1.750139242,"D"
-75.750139306,-1.750139242,"C"
-75.250139308,-1.750139242,"C"
-74.75013931,-1.750139242,"D"
-74.250139312,-1.750139242,"D"
-60.250139368,-1.750139242,"E"
-52.750139398,-1.750139242,"C"
-45.250139428,-1.750139242,"C"
-44.75013943,-1.750139242,"C"
-79.250139292,-2.25013924,"D"
-78.250139296,-2.25013924,"D"
-77.750139298,-2.25013924,"D"
-60.250139368,-2.25013924,"C"
-59.75013937,-2.25013924,"C"
-45.250139428,-2.25013924,"C"
-44.75013943,-2.25013924,"C"
-44.250139432,-2.25013924,"C"
-78.750139294,-2.750139238,"D"
-78.250139296,-2.750139238,"D"
-77.750139298,-2.750139238,"D"
-77.2501393,-2.750139238,"D"
-60.750139366,-2.750139238,"E"
-60.250139368,-2.750139238,"E"
-78.750139294,-3.250139236,"D"
-78.250139296,-3.250139236,"D"
-77.750139298,-3.250139236,"D"
-60.750139366,-3.250139236,"C"
-60.250139368,-3.250139236,"C"
-78.750139294,-3.750139234,"D"
-78.250139296,-3.750139234,"D"
-77.750139298,-3.750139234,"D"
-66.250139344,-3.750139234,"C"
-65.750139346,-3.750139234,"C"
-80.750139286,-4.250139232,"D"
-79.75013929,-4.250139232,"C"
-79.250139292,-4.250139232,"C"
-78.750139294,-4.250139232,"D"
-78.250139296,-4.250139232,"D"
-77.750139298,-4.250139232,"D"
-71.250139324,-4.250139232,"D"
-70.750139326,-4.250139232,"D"
-70.250139328,-4.250139232,"D"
-68.750139334,-4.250139232,"C"
-68.250139336,-4.250139232,"C"
-79.75013929,-4.75013923,"D"
-79.250139292,-4.75013923,"D"
-78.750139294,-4.75013923,"D"
-78.250139296,-4.75013923,"D"
-77.750139298,-4.75013923,"D"
-72.25013932,-4.75013923,"D"
-68.750139334,-4.75013923,"D"
-68.250139336,-4.75013923,"C"
-65.750139346,-4.75013923,"C"
-79.250139292,-5.250139228,"D"
-78.750139294,-5.250139228,"D"
-78.250139296,-5.250139228,"D"
-77.750139298,-5.250139228,"D"
-77.2501393,-5.250139228,"D"
-72.750139318,-5.250139228,"D"
-71.750139322,-5.250139228,"D"
-70.250139328,-5.250139228,"D"
-69.75013933,-5.250139228,"D"
-69.250139332,-5.250139228,"D"
-68.750139334,-5.250139228,"D"
-79.250139292,-5.750139226,"D"
-78.250139296,-5.750139226,"D"
-77.750139298,-5.750139226,"D"
-77.2501393,-5.750139226,"D"
-76.750139302,-5.750139226,"D"
-71.250139324,-5.750139226,"D"
-70.750139326,-5.750139226,"D"
-69.75013933,-5.750139226,"D"
-69.250139332,-5.750139226,"D"
-67.750139338,-5.750139226,"D"
-66.750139342,-5.750139226,"D"
-66.250139344,-5.750139226,"C"
-65.750139346,-5.750139226,"C"
-65.250139348,-5.750139226,"C"
-64.75013935,-5.750139226,"C"
-78.250139296,-6.250139224,"D"
-77.750139298,-6.250139224,"D"
-77.2501393,-6.250139224,"D"
-76.750139302,-6.250139224,"D"
-76.250139304,-6.250139224,"D"
-75.750139306,-6.250139224,"D"
-67.750139338,-6.250139224,"D"
-67.25013934,-6.250139224,"D"
-66.750139342,-6.250139224,"D"
-66.250139344,-6.250139224,"C"
-65.750139346,-6.250139224,"C"
-65.250139348,-6.250139224,"C"
-64.75013935,-6.250139224,"C"
-78.250139296,-6.750139222,"D"
-77.750139298,-6.750139222,"C"
-77.2501393,-6.750139222,"D"
-76.750139302,-6.750139222,"D"
-76.250139304,-6.750139222,"D"
-75.750139306,-6.750139222,"D"
-74.250139312,-6.750139222,"D"
-73.750139314,-6.750139222,"D"
-73.250139316,-6.750139222,"D"
-72.750139318,-6.750139222,"D"
-72.25013932,-6.750139222,"D"
-71.750139322,-6.750139222,"D"
-71.250139324,-6.750139222,"D"
-70.750139326,-6.750139222,"D"
-70.250139328,-6.750139222,"D"
-69.75013933,-6.750139222,"D"
-69.250139332,-6.750139222,"D"
-68.750139334,-6.750139222,"D"
-68.250139336,-6.750139222,"D"
-67.750139338,-6.750139222,"D"
-67.25013934,-6.750139222,"D"
-66.750139342,-6.750139222,"D"
-66.250139344,-6.750139222,"D"
-65.750139346,-6.750139222,"C"
-65.250139348,-6.750139222,"C"
-64.75013935,-6.750139222,"C"
-77.2501393,-7.25013922,"D"
-76.750139302,-7.25013922,"D"
-76.250139304,-7.25013922,"D"
-75.750139306,-7.25013922,"D"
-74.75013931,-7.25013922,"D"
-74.250139312,-7.25013922,"D"
-73.750139314,-7.25013922,"D"
-73.250139316,-7.25013922,"D"
-72.750139318,-7.25013922,"D"
-72.25013932,-7.25013922,"D"
-70.250139328,-7.25013922,"D"
-68.250139336,-7.25013922,"D"
-66.250139344,-7.25013922,"D"
-65.750139346,-7.25013922,"D"
-65.250139348,-7.25013922,"D"
-64.75013935,-7.25013922,"E"
-77.2501393,-7.750139218,"D"
-76.750139302,-7.750139218,"D"
-76.250139304,-7.750139218,"D"
-75.750139306,-7.750139218,"D"
-73.750139314,-7.750139218,"D"
-73.250139316,-7.750139218,"D"
-72.750139318,-7.750139218,"D"
-65.750139346,-7.750139218,"D"
-65.250139348,-7.750139218,"D"
-77.2501393,-8.250139216,"D"
-76.750139302,-8.250139216,"D"
-76.250139304,-8.250139216,"D"
-75.250139308,-8.250139216,"D"
-76.750139302,-8.750139214,"D"
-76.250139304,-8.750139214,"D"
-76.750139302,-9.250139212,"D"
-71.750139322,-9.250139212,"D"
-71.250139324,-9.250139212,"D"
-71.750139322,-9.75013921,"D"
-69.250139332,-9.75013921,"D"
-77.750139298,-10.750139206,"D"
-74.250139312,-11.750139202,"D"
-71.250139324,-16.750139182,"A"
-79.75013929,9.749860712,"D"
-84.250139272,9.249860714,"D"
-79.75013929,9.249860714,"C"
-79.250139292,9.249860714,"C"
-76.750139302,7.74986072,"C"
-76.750139302,7.249860722,"C"
-76.250139304,7.249860722,"D"
-76.750139302,6.749860724,"C"
-76.250139304,6.749860724,"D"
-61.750139362,-1.750139242,"E"
-61.750139362,-2.25013924,"E"
-61.250139364,-2.25013924,"E"
-60.750139366,-2.25013924,"E"
-54.75013939,-2.25013924,"B"
-43.750139434,-2.25013924,"C"
-43.250139436,-2.25013924,"C"
-61.750139362,-2.750139238,"E"
-61.250139364,-2.750139238,"E"
-52.750139398,-2.750139238,"E"
-44.75013943,-2.750139238,"C"
-43.750139434,-2.750139238,"B"
-43.250139436,-2.750139238,"A"
-42.750139438,-2.750139238,"B"
-42.25013944,-2.750139238,"A"
-39.75013945,-2.750139238,"C"
-62.750139358,-3.250139236,"C"
-62.25013936,-3.250139236,"E"
-61.750139362,-3.250139236,"E"
-61.250139364,-3.250139236,"E"
-43.250139436,-3.250139236,"B"
-42.750139438,-3.250139236,"A"
-42.25013944,-3.250139236,"A"
-41.750139442,-3.250139236,"C"
-41.250139444,-3.250139236,"B"
-40.750139446,-3.250139236,"B"
-40.250139448,-3.250139236,"B"
-39.75013945,-3.250139236,"B"
-39.250139452,-3.250139236,"C"
-38.750139454,-3.250139236,"C"
-60.750139366,-3.750139234,"E"
-42.750139438,-3.750139234,"C"
-41.750139442,-3.750139234,"C"
-40.250139448,-3.750139234,"A"
-39.75013945,-3.750139234,"B"
-39.250139452,-3.750139234,"B"
-42.750139438,-4.250139232,"C"
-41.750139442,-4.250139232,"B"
-40.250139448,-4.250139232,"A"
-39.75013945,-4.250139232,"A"
-39.250139452,-4.250139232,"B"
-63.750139354,-4.75013923,"C"
-63.250139356,-4.75013923,"C"
-62.750139358,-4.75013923,"C"
-43.250139436,-4.75013923,"B"
-41.750139442,-4.75013923,"A"
-39.250139452,-4.75013923,"B"
-44.75013943,-5.250139228,"B"
-43.750139434,-5.250139228,"B"
-43.250139436,-5.250139228,"B"
-42.750139438,-5.250139228,"B"
-42.25013944,-5.250139228,"B"
-42.750139438,-5.750139226,"B"
-42.25013944,-5.750139226,"A"
-39.75013945,-5.750139226,"B"
-42.25013944,-6.250139224,"B"
-60.750139366,11.249860706,"E"
-63.750139354,10.749860708,"B"
-63.250139356,10.749860708,"C"
-62.750139358,10.749860708,"C"
-61.750139362,10.749860708,"E"
-60.750139366,10.749860708,"E"
-61.250139364,10.24986071,"E"
-63.250139356,9.749860712,"E"
-62.750139358,9.749860712,"C"
-62.25013936,9.749860712,"C"
-63.250139356,9.249860714,"E"
-62.750139358,9.249860714,"E"
-62.750139358,8.749860716,"E"
-69.250139332,6.749860724,"B"
-68.750139334,6.749860724,"B"
-68.250139336,6.749860724,"B"
-67.750139338,6.749860724,"B"
-60.750139366,3.749860736,"E"
-60.250139368,3.749860736,"E"
-66.750139342,0.749860747999996,"E"
-61.250139364,-0.750139246000003,"E"
-61.250139364,-1.250139244,"E"
-60.750139366,-1.750139242,"E"
-75.750139306,-2.25013924,"C"
-75.250139308,-2.25013924,"C"
-75.750139306,-2.750139238,"C"
-60.250139368,-3.750139234,"E"
-59.250139372,-4.75013923,"E"
-59.250139372,-5.250139228,"E"
-39.75013945,-5.250139228,"B"
-46.750139422,-5.750139226,"C"
-39.250139452,-5.750139226,"B"
-35.750139466,-5.750139226,"C"
-47.25013942,-6.250139224,"C"
-46.750139422,-6.250139224,"B"
-40.250139448,-6.250139224,"C"
-39.75013945,-6.250139224,"C"
-39.250139452,-6.250139224,"C"
-47.750139418,-6.750139222,"B"
-47.25013942,-6.750139222,"C"
-46.750139422,-6.750139222,"B"
-40.250139448,-6.750139222,"B"
-38.750139454,-6.750139222,"C"
-38.250139456,-6.750139222,"B"
-37.750139458,-6.750139222,"B"
-37.25013946,-6.750139222,"B"
-47.750139418,-7.25013922,"B"
-47.25013942,-7.25013922,"B"
-46.750139422,-7.25013922,"C"
-48.250139416,-7.750139218,"B"
-47.750139418,-7.750139218,"C"
-42.750139438,-7.750139218,"B"
-48.250139416,-8.250139216,"B"
-41.250139444,-8.250139216,"C"
-40.250139448,-8.750139214,"C"
-39.75013945,-8.750139214,"C"
-42.25013944,-9.250139212,"C"
-41.750139442,-9.250139212,"C"
-40.750139446,-9.250139212,"C"
-40.250139448,-9.250139212,"C"
-42.25013944,-10.750139206,"C"
-52.750139398,-19.75013917,"B"
